정류소아이디,정류소명,경도,위도,위치정보(주변설명),데이터 기준일자
405001759,제주국제공항(600번),126.492522,33.505772,5번게이트 앞,2022-11-01
405001897," 제주국제공항1(표선,성산,남원)",126.493982,33.506625,제주국제공항내,2022-11-01
405002101," 제주국제공항2(일주동로,5 1 6 도로)",126.493717,33.506627,,2022-11-01
405000663," 제주국제공항3(용담,시청)",126.493456,33.506611,2번게이트 앞,2022-11-01
405002100," 제주국제공항4(대정,화순,일주서로)",126.492978,33.506439,,2022-11-01
405002099," 제주국제공항5(평화로,800번)",126.492862,33.506266,,2022-11-01
405001478," 제주국제공항6(노형,연동)",126.492756,33.506099,2번 게이트 앞,2022-11-01
405000646,제주국제공항입구,126.49647,33.504612,탐라렌트카 우측,2022-11-01
405000150,제주국제대학교,126.569984,33.438379,제주국제대정문맞은편,2022-11-01
405001607,제주국제대학교,126.572158,33.441414,국제대 앞(정문),2022-11-01
405001750,제주국제대학교,126.572485,33.441313,국제대생활관 맞은편,2022-11-01
405000149,제주국제대학교,126.569425,33.43857,성판악방향,2022-11-01
405001605,제주국제자유도시 개발센터,126.571306,33.452864,방송통신융합센터방향(스페이스투 앞),2022-11-01
405001606,제주국제자유도시 개발센터,126.57151,33.452869, 가시나물방향.JDC,2022-11-01
406000402,제주국제컨벤션센터,126.424896,33.243475,부영호텔 제주 앞,2022-11-01
406000028,제주국제컨벤션센터 중문대포해안주상절리대,126.424997,33.242833,컨벤션센터 앞,2022-11-01
406001692,제주노인복지타운,126.439072,33.254085,,2022-11-01
406001691,제주노인복지타운,126.438874,33.254361,,2022-11-01
405000208,제주대학교,126.561659,33.460114,정문 맞은편,2022-11-01
405000207,제주대학교,126.561624,33.459893,정문앞,2022-11-01
405000725,제주대학교 입구,126.55105,33.456733,남국사방향,2022-11-01
405000432,제주대학교교육대학,126.553883,33.5137,제주대학교교육대학 앞,2022-11-01
405000431,제주대학교교육대학,126.553,33.513117,제주대학교대 맞은편,2022-11-01
405000124,제주대학교병원,126.547389,33.469089,원삼계탕,2022-11-01
405000123,제주대학교병원,126.54777,33.469161,다스름한의원,2022-11-01
405002168,제주대학교병원 정문,126.54501,33.467841,,2022-11-01
405000215,제주대학교입구,126.550757,33.456718,갤러리하우스,2022-11-01
405000214,제주대학교입구,126.55175,33.456267,제대방향 입구,2022-11-01
405001889,제주도립미술관,126.487892,33.452887,,2022-11-01
405002452,제주도립미술관(종점),126.487687,33.452768,,2022-11-01
405001482,제주도립미술관입구,126.487107,33.454537,제주귤하르방 우측,2022-11-01
405001483,제주도립미술관입구,126.487219,33.454648,고을농원직판장우측,2022-11-01
405000330,제주도청 신제주로터리,126.496783,33.491433,신주문화사 앞,2022-11-01
405000331,제주도청 신제주로터리,126.496467,33.4911,그랜드일식 앞,2022-11-01
405001375,제주돌문화공원,126.664015,33.447473,돌문화공원 맞은편,2022-11-01
405001382,제주돌문화공원,126.664287,33.446151,제주돌문화공원 주차장 앞,2022-11-01
405002107,제주동여자중학교,126.540288,33.502634,,2022-11-01
405002106,제주동여자중학교,126.540245,33.502945,,2022-11-01
405000484,제주동중학교,126.570783,33.519583,제주은행화북지점 우측,2022-11-01
405000483,제주동중학교,126.572307,33.520009,로하스약국 앞,2022-11-01
405000322,제주동초등학교,126.532802,33.513277,청하당 한의원 앞,2022-11-01
405000323,제주동초등학교,126.532215,33.513323,애견하우스앞,2022-11-01
405002014,제주레일바이크,126.836419,33.464624,,2022-11-01
405002015,제주레일바이크,126.836655,33.464638,,2022-11-01
405002584,제주모자원,126.566566,33.463,,2022-11-01
405000206,제주모자원입구,126.566447,33.462861,제대방향,2022-11-01
405001379,제주목장,126.677938,33.41726,제주마육성목장,2022-11-01
405001378,제주목장,126.677991,33.417409,육성목장 앞,2022-11-01
405001169,제주민속식품입구,126.751467,33.428513, 대성목장방향.민속식품 맞은편,2022-11-01
405001168,제주민속식품입구,126.7515,33.4282,성연목장방향 민속식품앞,2022-11-01
405002238,제주민속오일시장(시티투어),126.475312,33.493152,,2022-11-01
405000097,제주민속오일장,126.478463,33.493668,노형자동차공업사(플러스수산),2022-11-01
405000098,제주민속오일장,126.477633,33.493517,대한상공회제주교회앞,2022-11-01
405000099,제주민속오일장입구,126.474952,33.493759,제주스쿠터천국가게가기전,2022-11-01
405001915,제주민속자연사박물관(삼성혈/시티투어),126.530344,33.506623,자연사박물관앞,2022-11-01
406001290,제주민속촌,126.843224,33.324712,표선민속촌주차장내,2022-11-01
405000991,제주버스터미널,126.514437,33.499568,,2022-11-01
405000153,제주버스터미널,126.514863,33.49993,시외버스터미널 앞,2022-11-01
405000154,제주버스터미널,126.51471,33.500197,온누리 약국 앞,2022-11-01
405001893,제주버스터미널(종점),126.516324,33.49919,,2022-11-01
405001894,제주버스터미널(종점),126.514051,33.499963,,2022-11-01
405002135,제주복합체육관,126.518742,33.494465,,2022-11-01
405002136,제주복합체육관,126.51874,33.494289,,2022-11-01
405002186,제주사대부설중학교,126.510555,33.514974,,2022-11-01
405002185,제주사대부설중학교,126.510437,33.514975,,2022-11-01
405001487,제주삼다수,126.676642,33.421404,제주삼다수길가든건너편,2022-11-01
405001488,제주삼다수,126.676727,33.42161,삼다숲길가든앞,2022-11-01
405001656,제주삼양동유적,126.586422,33.5232,삼일카정비앞,2022-11-01
405001657,제주삼양동유적,126.586753,33.522937,선사뷰티센터 건너편,2022-11-01
405000856,제주서부신협,126.253816,33.328105,제주서부신협건너편,2022-11-01
405001043,제주서부신협,126.253523,33.327425,제주서부신협 좌측,2022-11-01
405000095,제주서중학교,126.48168,33.493506,모든중고가게앞,2022-11-01
405000096,제주서중학교,126.481352,33.493671, 제주민속오일시장방향.제주서중학교운동장,2022-11-01
405002123,제주성지,126.525872,33.509852,,2022-11-01
405002122,제주성지,126.525871,33.510007,,2022-11-01
405002314,제주세계자연유산센터 거문오름,126.713604,33.45668,,2022-11-01
405002003,제주세계자연유산센터입구,126.710404,33.455428,,2022-11-01
405002260,제주세계자연유산센터입구,126.71032,33.45543,,2022-11-01
405002155,제주소방서,126.535808,33.491664,,2022-11-01
405002301,제주시 공동묘지관리소,126.49167,33.41948,,2022-11-01
405002300,제주시 공동묘지관리소,126.492258,33.420203,,2022-11-01
405000074,제주시보건소,126.51937,33.491287,영월가든 좌측,2022-11-01
405002036,제주시청(광양방면),126.530351,33.498925,,2022-11-01
405001913,제주시청(대학로/시티투어),126.525892,33.500031,,2022-11-01
405002035,제주시청(아라방면),126.529771,33.49956,,2022-11-01
406001569,제주신화월드 서머셋,126.318729,33.300126,,2022-11-01
406001718,제주신화월드 서머셋,126.318494,33.300032,,2022-11-01
406001852,제주신화월드 소방서,126.308069,33.302981,,2022-11-01
406001853,제주신화월드 소방서,126.305917,33.302834,,2022-11-01
406001927,제주신화월드 입구,126.319838,33.309911,,2022-11-01
406001925,제주신화월드 입구,126.31939,33.310558,,2022-11-01
406001926,제주신화월드 입구,126.321192,33.310168,,2022-11-01
406001753,제주신화월드 테마파크,126.315512,33.302757,,2022-11-01
406001754,제주신화월드 테마파크,126.315337,33.302621,,2022-11-01
405000515,제주아트리움,126.456833,33.466133,제주아트리움 맞은편,2022-11-01
405000514,제주아트리움,126.456056,33.465593,제주아트리움 앞,2022-11-01
405001289,제주안전체험관,126.372885,33.388951,제1어음교(모슬포방향),2022-11-01
405000321,제주여자상업고등학교,126.536525,33.513933,백합문구마트 앞,2022-11-01
405000320,제주여자상업고등학교,126.536966,33.513827,천하진미정육앞,2022-11-01
405001645,제주여자중고등학교,126.541707,33.484997,위미난원 앞,2022-11-01
405001644,제주여자중고등학교 제주지방해양경찰청,126.541792,33.485215,제주해양경찰청 앞,2022-11-01
405002044,제주여자중고등학교(광양방면),126.542919,33.485209,,2022-11-01
405002043,제주여자중고등학교(아라방면),126.542928,33.48486,,2022-11-01
405002144,제주연구원,126.514172,33.467651,,2022-11-01
405000110,제주연안여객터미널,126.53535,33.51915,제주항 연안여객터미널 앞,2022-11-01
405000109,제주연안여객터미널,126.535522,33.518985,제주항 연안여객터미널 건너펀,2022-11-01
405001673,제주영지학교,126.542671,33.489294,Queen 우측,2022-11-01
405001674,제주영지학교,126.542907,33.48919,제주영지학교 우측,2022-11-01
405002450,제주오석심공예명장관,126.771011,33.454604,,2022-11-01
405002553,제주오석심공예명장관,126.771147,33.454521,,2022-11-01
406001367,제주오설록 티뮤지엄,126.288008,33.305333,오설록 주차장앞(순환지),2022-11-01
406001572,제주오설록 티뮤지엄,126.289425,33.304108,,2022-11-01
406001571,제주오설록 티뮤지엄,126.288902,33.304264,,2022-11-01
406001532,제주월드컵경기장,126.50723,33.248377,,2022-11-01
406001736,제주월드컵경기장,126.507846,33.249129,,2022-11-01
406000069,제주월드컵경기장 서귀포버스터미널,126.508617,33.249483,서귀포 이마트 건너편,2022-11-01
406000068,제주월드컵경기장 서귀포버스터미널,126.509,33.249117,이마트앞,2022-11-01
406001533,제주월드컵경기장 서문,126.506865,33.246471,,2022-11-01
406001534,제주월드컵경기장 서문,126.506054,33.245222,,2022-11-01
406001378,제주월드컵경기장(600번),126.509067,33.249109,이마트앞,2022-11-01
406001371,제주월드컵경기장(600번),126.50904,33.249335,이마트 맞은편,2022-11-01
405001792,제주유리의성,126.271916,33.314132,유리의 성 앞,2022-11-01
405001793,제주유리의성,126.272065,33.313674,유리의 성 건너편,2022-11-01
406000325,제주은행,126.563559,33.248076,제주은행 서귀포지점 앞,2022-11-01
405000133,제주의료원,126.55843,33.445713,산천단 방면,2022-11-01
405000134,제주의료원,126.558167,33.445667,제주국제대방면,2022-11-01
405002049,제주이야기,126.409523,33.428957,,2022-11-01
405002050,제주이야기,126.409694,33.429102,,2022-11-01
405000392,제주자동차검사소,126.588986,33.514567,교통안전공단제주검사소 앞,2022-11-01
405002195,제주자동차운전학원,126.530072,33.478166,,2022-11-01
405002196,제주자동차운전학원,126.530259,33.478173,,2022-11-01
405002345,제주장애인요양원,126.571567,33.454671,,2022-11-01
405002344,제주장애인요양원,126.571347,33.454352,,2022-11-01
405001479,제주절물자연휴양림,126.630188,33.440257,,2022-11-01
405001751,제주절물자연휴양림,126.630249,33.440704,노루생태관찰원 방향,2022-11-01
405000517,제주제일고등학교,126.481967,33.480083,공원 앞(노형R방향),2022-11-01
405000516,제주제일고등학교,126.481572,33.480551,루팡BAR 앞,2022-11-01
405000346,제주제일중학교,126.539676,33.494206,제주제일중학교 앞,2022-11-01
405000345,제주제일중학교,126.539367,33.49385,남광초등학교앞,2022-11-01
406000834,제주조각공원,126.321331,33.249311,덕수리군물왓 방향,2022-11-01
406000789,제주조각공원,126.321318,33.249008,화순리 방향,2022-11-01
406001500,제주조각공원입구,126.321653,33.250638,제주조각공원 앞,2022-11-01
406001501,제주조각공원입구,126.321998,33.250387,제주조각공원 맞은편,2022-11-01
405000338,제주중앙 여자중학교,126.519766,33.505533,국수천국 앞,2022-11-01
405000339,제주중앙 여자중학교,126.519983,33.504932,한국조리제과학교 앞,2022-11-01
405000578,제주중앙고등학교,126.571282,33.47149,중앙고 정문 좌측,2022-11-01
405000579,제주중앙고등학교,126.571584,33.471621,제주중앙고등학교 앞,2022-11-01
405002042,제주중앙여자고등학교(광양방면),126.539199,33.489018,,2022-11-01
405002041,제주중앙여자고등학교(아라방면),126.538642,33.489414,,2022-11-01
405000196,제주중앙중학교,126.499383,33.485533,삼성시스템에어컨 앞,2022-11-01
405000197,제주중앙중학교,126.500103,33.485695,제주중앙중학교 앞,2022-11-01
405000318,제주중학교/제주향교,126.5157,33.510783,우아미가구 앞,2022-11-01
405002040,제주지방법원(광양방면),126.534764,33.493625,,2022-11-01
405002039,제주지방법원(아라방면),126.535091,33.493109,,2022-11-01
405001388,제주컨트리클럽,126.585177,33.433103,제주컨트리골프장 맞은편,2022-11-01
405001393,제주컨트리클럽,126.585416,33.432549,컨트리클럽 입구,2022-11-01
405002024,제주평화박물관,126.256673,33.304807,,2022-11-01
405002025,제주평화박물관,126.256627,33.304685,,2022-11-01
405000622,제주평화양로원,126.614862,33.46532,평화양로원 건너편,2022-11-01
405002386,제주평화양로원,126.614896,33.465227,,2022-11-01
405001795,제주평화양로원 입구,126.611123,33.465503,하이디스토리 앞,2022-11-01
405001794,제주평화양로원 입구,126.611341,33.465238,생이소리식당 우측,2022-11-01
405000271,제주학생문화원,126.543171,33.501503,대림빌딩 앞,2022-11-01
405000457,제주한라대학교,126.47516,33.478083,한라대학교 앞,2022-11-01
405000455,제주한라대학교,126.475118,33.478329,CU우측,2022-11-01
405001895,제주한라대학교(종점),126.47574,33.477787,,2022-11-01
406001574,제주항공우주박물관,126.300983,33.303559,,2022-11-01
406001597,제주항공우주박물관,126.302732,33.301948,,2022-11-01
406001596,제주항공우주박물관,126.301838,33.301742,,2022-11-01
406001573,제주항공우주박물관,126.301063,33.303514,,2022-11-01
406001582,제주항공우주호텔,126.295414,33.302434,,2022-11-01
406001920,제주항공우주호텔,126.293489,33.300526,,2022-11-01
406001583,제주항공우주호텔,126.295254,33.30218,,2022-11-01
406001919,제주항공우주호텔,126.293263,33.300397,,2022-11-01
405001515,제주해변공연장,126.522467,33.517297,교촌치킨 앞,2022-11-01
405001512,제주해변공연장,126.522525,33.517459,탑동보룡약국 우측,2022-11-01
406001380,제주해안경비단,126.823137,33.357274,SKLPG 충전소,2022-11-01
406001379,제주해안경비단,126.823039,33.356916,제주해안경비단,2022-11-01
405000224,제주해양경찰서,126.539718,33.520416,제주해양경비안전서 앞,2022-11-01
406001897,제주해양동물박물관,126.857179,33.429068,,2022-11-01
406001898,제주해양동물박물관,126.857525,33.429123,,2022-11-01
405002026," 제주현대미술관,김창열미술관",126.266477,33.337862,,2022-11-01
405002027," 제주현대미술관,김창열미술관",126.266533,33.337646,,2022-11-01
405002572,제주호국원,126.492991,33.413667,,2022-11-01
405001363,제주호국원 입구,126.4906,33.41861,,2022-11-01
405001367,제주호국원 입구,126.489817,33.418267,충혼묘지입구 건너편,2022-11-01
406001624,제지기오름,126.611052,33.245489,,2022-11-01
406001625,제지기오름,126.611141,33.245305,,2022-11-01
405002461,조성동,126.277952,33.351859,,2022-11-01
405002460,조성동,126.277911,33.35158,,2022-11-01
405001025,조성동입구,126.2737,33.357733,한림농협농산물집하장좌측,2022-11-01
405002459,조성동입구,126.274279,33.357167,,2022-11-01
405001026,조성동입구,126.274434,33.357407,금악리 방향,2022-11-01
405000902,조수1리,126.228,33.3378,단독주택 557호 앞,2022-11-01
405000855,조수1리,126.2279,33.337833,단독주택 560호 앞,2022-11-01
405000867,조수1리,126.228797,33.335783,저지리 방향 광고현수막 앞,2022-11-01
405000870,조수1리,126.232767,33.336433,맛고을식당 건너편,2022-11-01
405000869,조수1리,126.232433,33.336283,맛고을식당 우측,2022-11-01
405000904,조수1리 중동,126.226998,33.334204,저지리방향 클린하우스 앞,2022-11-01
405000857,조수1리 중동,126.226741,33.334148,마을쉼터앞(낙천리방면),2022-11-01
405000886,조수2리,126.217633,33.29585,조수2리 복지회관 우측,2022-11-01
405000887,조수2리,126.217383,33.295567,조수2리복지회관 건너편,2022-11-01
405000888,조수2리,126.2145,33.293967,쉼터 앞,2022-11-01
405000889,조수2리,126.214334,33.293712,전봇대 앞,2022-11-01
405000884,조수2리웃동네,126.219968,33.296766,어멍네식당 건너편,2022-11-01
405000885,조수2리윗동네,126.219613,33.296859,조수2리 방향,2022-11-01
405002576,조수농협,126.228434,33.33616,,2022-11-01
405000854,조수리,126.228314,33.335758,제주이어도지역자활센터 우측,2022-11-01
405002578,조수리 대동,126.225652,33.33679,,2022-11-01
405002577,조수리 대동,126.225731,33.336943,,2022-11-01
405002480,조수리 진동산,126.22486,33.331744,,2022-11-01
405002481,조수리 진동산,126.225028,33.331736,,2022-11-01
405001462,조천도서관,126.666697,33.537195,조천도서관내,2022-11-01
405002143,조천도서관,126.667962,33.537061,,2022-11-01
405000234,조천리,126.63625,33.535783,아름문구사 앞,2022-11-01
405000233,조천리,126.6365,33.535783,마당분식 앞,2022-11-01
405000259,조천리 상동,126.6358,33.535227,태호떡방아건너편,2022-11-01
405000420,조천만세동산,126.6417,33.539583,조천만세동산앞,2022-11-01
405002128,조천만세동산(종점),126.641648,33.539549,,2022-11-01
405000237,조천읍사무소,126.632169,33.534859,가미유통 우측,2022-11-01
405000421,조천체육관,126.642733,33.540067,조천체육관 앞,2022-11-01
405002127,조천체육관(종점),126.642787,33.540096,,2022-11-01
405000236,조천초등학교,126.632717,33.534967,아침하늘음악학원 좌측,2022-11-01
405000422,조천환승정류장(조천리사무소),126.6399,33.538267,조천노인복지회관 앞,2022-11-01
405000423,조천환승정류장(조천우체국),126.638767,33.5377,조천우체국 좌측,2022-11-01
405002137,조황빌레,126.667915,33.509311,,2022-11-01
405002138,조황빌레,126.668002,33.509334,,2022-11-01
405002551,존 소낭밭,126.552515,33.484141,,2022-11-01
405002552,존 소낭밭,126.552833,33.483516,,2022-11-01
405001910,존손이굴,126.359876,33.452856,존손이굴교차로 가기전,2022-11-01
405001911,존손이굴,126.358485,33.453473,존손이굴교차로 길건너편,2022-11-01
405001415,존손이굴,126.36197,33.452505,,2022-11-01
405001112,존손이굴,126.362356,33.452182,,2022-11-01
406001960,졸레왓,126.524868,33.254261,,2022-11-01
406001961,졸레왓,126.52526,33.254102,,2022-11-01
405001311,종달리,126.896371,33.49497,경기화학비료 하차장 우측,2022-11-01
405000972,종달리,126.896097,33.494967,경기화학비료하차장 건너편,2022-11-01
405001313,종달초등학교,126.896363,33.493006,종달초등학교 건너편,2022-11-01
405001312,종달초등학교,126.896476,33.493048,전수동복지회관 우측,2022-11-01
405002030,종달항,126.91121,33.497352,,2022-11-01
405002031,종달항,126.911373,33.497356,,2022-11-01
406000198,종보존연구센터,126.681533,33.276117, 미래양식연구센터 입간판 건너편.위미2리 방향,2022-11-01
406000197,종보존연구센터,126.682,33.275933, 미래양식연구센터입구 앞.남원리 방향,2022-11-01
405000132,종합사격장,126.566247,33.441825,제주경찰교육센터 앞,2022-11-01
405000131,종합사격장,126.567532,33.440282,제주경찰교육센터 맞은편,2022-11-01
405000113,종합어시장,126.527933,33.5164,곶감식당 우측,2022-11-01
406000776,좌기동,126.234257,33.274537,보건진료소 우측,2022-11-01
406000631,좌기동,126.234041,33.274696,좌기동이정표좌측,2022-11-01
406000101,주거물,126.521245,33.243947,로즈하원입구우측,2022-11-01
406000102,주거물,126.521221,33.243786,귤낭하우스 앞,2022-11-01
406000347,주공 2단지,126.572517,33.2548,(구)유동욱 한의원 건너편,2022-11-01
406000173,주공 3 4단지,126.571865,33.250098,등세탁 우측,2022-11-01
406001249,주공 3 4단지,126.572902,33.251152,편백힐링스토리 앞,2022-11-01
406000398,주공2단지,126.571955,33.252846,주공아파트 105동 앞,2022-11-01
406000175,주공2아파트,126.571857,33.252248,우가미 우측,2022-11-01
406001986,주공5단지,126.562508,33.264519,,2022-11-01
406001347,주공6단지,126.559048,33.262688,천지타일 우측,2022-11-01
406000174,주공아파트,126.572209,33.251084,플러스마트 좌측,2022-11-01
406000310,주공아파트5단지,126.56115,33.2646,정방기획 건너편,2022-11-01
405002357,주구동산,126.170147,33.322789,,2022-11-01
405001498,주구동산,126.170262,33.322824,쉼터앞,2022-11-01
405000709,주르레마을,126.486479,33.450387,몰이랑흑도새기랑식당 맞은편,2022-11-01
405000710,주르레마을,126.486332,33.449691,몰이랑흑도새기랑 좌측,2022-11-01
405000419,주암주택,126.645433,33.54085,정진가든 건너편,2022-11-01
405000418,주암주택,126.645667,33.540717,주암주택단지 앞,2022-11-01
405002000,주전동,126.17552,33.334797,,2022-11-01
405002001,주전동,126.175836,33.334926,,2022-11-01
405002569,주전동입구,126.178235,33.337393,,2022-11-01
405002570,주전동입구,126.178555,33.337535,,2022-11-01
405000120,죽성마을 입구,126.549102,33.46313,제주대 방향,2022-11-01
405000847,중동,126.295727,33.437532,귀덕1리중동농수산물집하장 건너편,2022-11-01
405000846,중동,126.295967,33.437417,,2022-11-01
406001614,중문게이트볼장,126.427989,33.262543,,2022-11-01
406001615,중문게이트볼장,126.42804,33.262374,,2022-11-01
406000039,중문고등학교,126.448583,33.252761,대포주유소 좌측,2022-11-01
406000040,중문고등학교,126.4477,33.252833, 중문동 방향.중문고 앞,2022-11-01
406000485,중문골프장,126.407506,33.24985,제주하나호텔 맞은편,2022-11-01
406001522,중문관광단지,126.412967,33.252383,여미지식물원 앞,2022-11-01
406000323,중문관광단지,126.412709,33.252201,믿거나말거나박물관 건너편,2022-11-01
406001370,중문관광단지 여미지식물원입구,126.41268,33.252142,믿거나 말거나박물관 건너편,2022-11-01
406001332,중문관광단지 여미지식물원입구,126.412636,33.251701, 제주시방향.믿거나말거나박물관 앞,2022-11-01
406000013,중문관광단지입구,126.412617,33.255934, 상예동 방향.꿈에그린펜션 앞,2022-11-01
406000014,중문관광단지입구,126.412604,33.255793, 중문동방향.현대자동차 맞은편,2022-11-01
406000438,중문동,126.4269,33.25155,GS25서귀중문점 앞,2022-11-01
406000439,중문동,126.427467,33.251633,중문침구 앞,2022-11-01
406001750,중문동주민센터,126.433238,33.253588,,2022-11-01
406001751,중문동주민센터,126.433306,33.253477,,2022-11-01
406000443,중문보건지소,126.434246,33.251145, 하원동방향.중문자치센터 앞,2022-11-01
406000442,중문보건지소,126.43435,33.251033, 중문우체국방향.오빠닭 중문점 앞,2022-11-01
406001558,중문오일시장,126.425515,33.251517,,2022-11-01
406001559,중문오일시장,126.424932,33.25105,,2022-11-01
406001846,중문요양원,126.430098,33.262388,,2022-11-01
406001845,중문요양원,126.430084,33.262566,,2022-11-01
406000440,중문초등학교,126.430635,33.251415,중문초등학교 앞,2022-11-01
406000441,중문초등학교,126.430005,33.251311,GUSI 앞,2022-11-01
406000436,중문환승정류장(중문우체국),126.423392,33.25189,중문우체국,2022-11-01
406000435,중문환승정류장(중문우체국),126.423798,33.251804,중문한의원 앞,2022-11-01
405000294,중앙로(국민은행),126.5239,33.510733,노벨 우측,2022-11-01
405000292,중앙로(동문시장),126.524567,33.511683,김밥천구 중앙점 앞,2022-11-01
405000291,중앙로(중앙성당),126.524467,33.512,KT제주중앙직영점 앞,2022-11-01
405000293,중앙로(현대약국),126.524217,33.510888,E편한장식 앞,2022-11-01
406000329,중앙로터리,126.560583,33.25285,서귀포재활의학과의원 앞,2022-11-01
406000155,중앙로터리(동),126.56135,33.252967,이니스프리 앞,2022-11-01
405000157,중앙마을,126.5197,33.501633,금호타이어 서사라점 좌측,2022-11-01
405001185,중엄리,126.373632,33.473658,청춘다락 커피숍,2022-11-01
405001186,중엄리,126.373765,33.473451,구엄초 앞,2022-11-01
405002470,중엄새물,126.368757,33.478138,,2022-11-01
405002469,중엄새물,126.368428,33.478159,,2022-11-01
406001538,중흥/골드클래스아파트,126.502041,33.252716,,2022-11-01
406001537,중흥/골드클래스아파트,126.502027,33.252553,,2022-11-01
405000460,중흥S클래스아파트,126.482141,33.476389,CU중흥S점 우측,2022-11-01
405001339,지경곰,126.768594,33.551927, 김녕교차로 방향.도로표지판 앞,2022-11-01
405001340,지경곰,126.768253,33.552232, 김녕성세기해변방향.도로표지판 반대쪽,2022-11-01
405002331,지경동산,126.671763,33.492006,,2022-11-01
405002330,지경동산,126.671548,33.492214,,2022-11-01
405002511,지끄물,126.680283,33.5126,,2022-11-01
405002510,지끄물,126.680231,33.512772,,2022-11-01
405000299,지명뒤,126.608379,33.475381,단독주택 맞은편,2022-11-01
405000300,지명뒤,126.60805,33.47545, 4.3평화공원방향.단독주택 앞,2022-11-01
405002198,지미봉입구,126.903931,33.494853,,2022-11-01
405002197,지미봉입구,126.90433,33.495026,,2022-11-01
405001992,지방합동청사,126.523084,33.490014,,2022-11-01
405001993,지방합동청사,126.523077,33.489674,,2022-11-01
406000035,지세못,126.463717,33.253155,웰빙농수산 우측,2022-11-01
406000917,진개동산,126.247511,33.224111, 동일1리 방향.광고현수막거치대 우측,2022-11-01
406001337,진군을리,126.36418,33.283669, 무위재 맞은편.상천리 방향,2022-11-01
406001338,진군을리,126.36415,33.283814, 무위재 앞.산방산 방향,2022-11-01
405000839,진근동,126.263566,33.404117, 단독주택56호 앞.동명리 방향,2022-11-01
405000840,진근동,126.263967,33.40435,단독주택 49호 앞,2022-11-01
406001855,진동산,126.827346,33.363195,,2022-11-01
406001854,진동산,126.827298,33.363311,,2022-11-01
406002046,진동산,126.793681,33.342171,,2022-11-01
406002045,진동산,126.793645,33.342258,,2022-11-01
405000183,진드르,126.606942,33.523466,나들가게맞은편,2022-11-01
405000184,진드르,126.606917,33.523667,제주방향,2022-11-01
406001795,진부동,126.302896,33.288085,,2022-11-01
406001794,진부동,126.302771,33.288004,,2022-11-01
406001735,진양빌라,126.387369,33.24349,,2022-11-01
406001734,진양빌라,126.387327,33.243596,,2022-11-01
406001280,진우파크빌,126.905005,33.446134,영진기업 건너편,2022-11-01
406001281,진우파크빌,126.905619,33.446073,진우파크빌,2022-11-01
406000999,진은동,126.730517,33.282467,태흥2리 방향,2022-11-01
406000998,진은동,126.729733,33.282417,남원리 방향,2022-11-01
406000137,진진내,126.544667,33.263017,(주)대길테크제주영업소 좌측,2022-11-01
406000136,진진내,126.542983,33.262633,진기기업 건너편,2022-11-01
405000554,진평연립입구,126.522333,33.470533,아라초 방면,2022-11-01
405000553,진평연립입구,126.5222,33.47055, 아연로 361건물 우측.고다시 방면,2022-11-01
406000246,진학농원,126.615867,33.29995,단독주택 18호 앞,2022-11-01
406000247,진학농원,126.6162,33.299817,전봇대 앞,2022-11-01
405001999,차귀포구,126.165039,33.308979,,2022-11-01
405001998,차귀포구,126.165121,33.309189,,2022-11-01
406001228,차남동산,126.838078,33.452548,수산방향(풍력발전기 방향),2022-11-01
406001229,차남동산,126.838248,33.45263,송당방향(풍력발전기 맞은편),2022-11-01
406000185,창남거리,126.581428,33.256236,영화골프연습장,2022-11-01
406000184,창남거리,126.58205,33.256267,영화포장 건너편,2022-11-01
406000034,창천리,126.370856,33.265979,마포보양탕 식당,2022-11-01
406000033,창천리,126.371485,33.265388,달팽이국밥 앞,2022-11-01
406000517,창천리남당물동산,126.366167,33.261683,감산입구 방향,2022-11-01
406000518,창천리남당물동산,126.367317,33.2617,창천초등학교 방향,2022-11-01
406001972,창천리새동네,126.369145,33.268685,,2022-11-01
406000519,창천초등학교,126.370711,33.264129,상예2동 방향,2022-11-01
406000520,창천초등학교,126.370615,33.264303,애월 119센터,2022-11-01
405001965,처남빌레,126.339366,33.447811,안끄레힐타운하우스 맞은편,2022-11-01
405001964,처남빌레,126.339288,33.448033,안끄레힐타운하우스 앞,2022-11-01
405000301,천수동,126.5419,33.508467,행광상사앞,2022-11-01
405000302,천수동,126.542568,33.509344,LG전자일도점 앞,2022-11-01
406000528,천제연폭포,126.418983,33.25395,스머프 하우스 앞,2022-11-01
406000434,천제연폭포,126.419533,33.253533,천제연폭포입구 좌측,2022-11-01
406000421,천지동주민센터,126.5617,33.248083,청화빌딩 앞,2022-11-01
406000502,천지연폭포(종점),126.560319,33.243294,,2022-11-01
406000414,천지연폭포입구,126.561309,33.241211,HELLO게스트 하우스 앞,2022-11-01
406000415,천지연폭포입구,126.561472,33.241244,올레식당 좌측,2022-11-01
405002206,첨단과기단지 입구 교학촌아파트,126.571449,33.457757,,2022-11-01
405002207,첨단과기단지 입구 교학촌아파트,126.571609,33.458045,,2022-11-01
405002180,첨단꿈에그린2단지 아파트,126.57641,33.452982,,2022-11-01
405002181,첨단꿈에그린2단지 아파트,126.576399,33.453517,,2022-11-01
405001641,첨단꿈에그린3단지 아파트,126.577421,33.450393,첨단로동길이정표 우측,2022-11-01
405001640,첨단꿈에그린3단지 아파트,126.577365,33.450038,첨단로동길이정표 좌측,2022-11-01
